,labels,keywords ,"LDA, bow","random forest, bow","Naive Bayes, bow","BayesianRidge, bow","basic K-Nearest Neighbors, bow","basic Logistic Regression, bow","basic Support Vector Machine-L, bow","basic Support Vector Machine-R, bow","basic Support Vector Machine-S, bow","basic Support Vector Machine-WL, bow","basic Support Vector Machine-WR, bow","basic Support Vector Machine-WS, bow","basic Decision Tree classifier, bow","Ensemble, Random Forest, bow","Ensemble, AdaBoost, bow","Ensemble, Gradient Boosting, bow","Ensemble, Extra Trees, bow","Ensemble, LightGBM, bow","Ensemble, CatBoost, bow","torch nn, bow","torch nn last, bow","MoE, Eq. Weight, bow","MoE, rf-cmb, bow","MoE, gb-cmb, bow","MoE, lr-cmb, bow","MoE, mlpc-cmb, bow","MoE, all-cmb, bow","basic K-Nearest Neighbors, gensim_doc2vec, ","basic Logistic Regression, gensim_doc2vec, ","basic Support Vector Machine-L, gensim_doc2vec, ","basic Support Vector Machine-R, gensim_doc2vec, ","basic Support Vector Machine-S, gensim_doc2vec, ","basic Support Vector Machine-WL, gensim_doc2vec, ","basic Support Vector Machine-WR, gensim_doc2vec, ","basic Support Vector Machine-WS, gensim_doc2vec, ","basic Decision Tree classifier, gensim_doc2vec, ","basic K-Nearest Neighbors, gensim-fasttext","basic Logistic Regression, gensim-fasttext","basic Support Vector Machine-L, gensim-fasttext","basic Support Vector Machine-R, gensim-fasttext","basic Support Vector Machine-S, gensim-fasttext","basic Support Vector Machine-WL, gensim-fasttext","basic Support Vector Machine-WR, gensim-fasttext","basic Support Vector Machine-WS, gensim-fasttext","basic Decision Tree classifier, gensim-fasttext","basic K-Nearest Neighbors, gensim-fasttext-words","basic Logistic Regression, gensim-fasttext-words","basic Support Vector Machine-L, gensim-fasttext-words","basic Support Vector Machine-R, gensim-fasttext-words","basic Support Vector Machine-S, gensim-fasttext-words","basic Support Vector Machine-WL, gensim-fasttext-words","basic Support Vector Machine-WR, gensim-fasttext-words","basic Support Vector Machine-WS, gensim-fasttext-words","basic Decision Tree classifier, gensim-fasttext-words"
210,0,0,0,0,False,True,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
211,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
213,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
214,1,1,1,1,False,True,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,True,True,1.0,0,1,1,1,1.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
215,0,1,0,1,False,False,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,False,False,1.0,0,1,0,0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
216,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
217,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
218,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
220,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
221,0,1,1,0,False,False,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,False,True,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
222,0,1,1,1,False,True,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,False,False,1.0,1,1,1,1,1.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0
223,0,1,1,0,False,False,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
224,0,1,0,0,False,True,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
225,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1
226,0,1,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
227,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
229,0,1,1,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
230,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
231,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
232,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
233,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
234,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
235,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
236,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
237,0,0,1,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
238,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
240,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
241,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
242,0,1,0,0,False,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
243,0,0,1,0,False,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
244,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
245,0,1,1,0,False,False,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,False,True,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
247,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
249,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
250,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
251,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
252,0,0,1,0,False,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
253,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
254,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
255,0,0,0,0,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
256,0,0,0,0,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
257,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
258,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
259,0,0,1,0,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
260,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
261,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
264,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
265,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
266,0,0,1,0,False,False,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,True,True,0.0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
267,0,1,0,0,False,True,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,True,True,1.0,0,1,1,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
268,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
269,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0
270,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
271,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
273,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
274,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
275,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
276,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
277,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1
278,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
282,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
283,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
285,0,0,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
287,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
289,0,0,1,0,False,False,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,True,True,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
290,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
291,0,1,0,0,False,False,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,False,False,0.0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
292,0,1,0,0,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
293,0,0,0,0,False,False,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,True,True,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
295,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
296,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
297,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,False,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0
299,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
301,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
302,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
304,0,1,0,0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1
305,0,0,1,0,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
306,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0
307,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
309,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
310,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
311,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
312,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
313,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True,True,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
316,0,0,0,0,False,False,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
317,0,1,1,0,False,False,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0
318,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
